"","ResultID","AnomalyType"
"2120","0029-200804230000-13474-LSR-ec","Highest99%AmbientValues"
"2121","0029-200804230000-13474-LSR-ec","ViolatesWQStandard"
"2122","0029-200804230000-13484-LSR-ec","Highest90%SubmValues"
"2123","0029-200804230000-13484-LSR-ec","Highest99%AmbientValues"
"2124","0029-200804230000-13484-LSR-ec","ViolatesWQStandard"
"2125","0029-200804230000-13499-LSR-ec","Highest90%SubmValues"
"2126","0029-200804230000-13499-LSR-ec","Highest99%AmbientValues"
"2127","0029-200804230000-13499-LSR-ec","ViolatesWQStandard"
"2128","0029-200804230000-13513-QLQD-ec","Highest90%SubmValues"
"2129","0029-200804230000-13513-QLQD-ec","Highest95%SubmStnValues"
"2130","0029-200804230000-13513-QLQD-ec","Highest99%AmbientValues"
"2131","0029-200804230000-13513-QLQD-ec","ViolatesWQStandard"
"2132","0029-200804230000-13513-LQD-ec","Highest95%AmbientValues"
"2133","0029-200804230000-13513-LQD-ec","ViolatesWQStandard"
"2134","0029-200804230000-13517-LSR-ec","Highest90%SubmValues"
"2135","0029-200804230000-13517-LSR-ec","Highest95%SubmStnValues"
"2136","0029-200804230000-13517-LSR-ec","Highest99%AmbientValues"
"2137","0029-200804230000-13517-LSR-ec","ViolatesWQStandard"
"2138","0029-200804230000-13538-LSR-ec","Highest90%SubmValues"
"2139","0029-200804230000-13538-LSR-ec","Highest99%AmbientValues"
"2140","0029-200804230000-13538-LSR-ec","ViolatesWQStandard"
"2141","0029-200804230000-13607-LSR-ec","Highest90%SubmValues"
"2142","0029-200804230000-13607-LSR-ec","Highest95%SubmStnValues"
"2143","0029-200804230000-13607-LSR-ec","Highest99%AmbientValues"
"2144","0029-200804230000-13607-LSR-ec","ViolatesWQStandard"
"2145","0029-200804230000-33134-LSR-ec","Highest90%SubmValues"
"2146","0029-200804230000-33134-LSR-ec","Highest99%AmbientValues"
"2147","0029-200804230000-33134-LSR-ec","ViolatesWQStandard"
"2148","0029-200804230000-33136-LSR-ec","ViolatesLessProtectiveWQStandard"
"2149","0029-200804230000-33137-LSR-ec","ViolatesLessProtectiveWQStandard"
"2150","0029-200804230000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"2151","0029-200804230000-33145-LSR-ec","Highest95%AmbientValues"
"2152","0029-200804230000-33145-LSR-ec","ViolatesWQStandard"
"2153","0029-200804230000-33147-LSR-ec","Highest90%SubmValues"
"2154","0029-200804230000-33147-LSR-ec","Highest99%AmbientValues"
"2155","0029-200804230000-33147-LSR-ec","ViolatesWQStandard"
"2156","0029-200804230000-33148-LSR-ec","Highest95%AmbientValues"
"2157","0029-200804230000-33148-LSR-ec","ViolatesWQStandard"
"2158","0029-200804230000-33152-LSR-ec","Highest95%SubmStnValues"
"2159","0029-200804230000-33152-LSR-ec","Highest95%AmbientValues"
"2160","0029-200804230000-33152-LSR-ec","ViolatesWQStandard"
"2161","0029-200804230000-33153-LSR-ec","ViolatesLessProtectiveWQStandard"
"2162","0029-200805070000-13430-LSR-ec","ViolatesLessProtectiveWQStandard"
"2163","0029-200805070000-13432b-QLQD-ec","Highest95%AmbientValues"
"2164","0029-200805070000-13432b-QLQD-ec","ViolatesWQStandard"
"2165","0029-200805070000-13432b-LQD-ec","Highest95%AmbientValues"
"2166","0029-200805070000-13432b-LQD-ec","ViolatesWQStandard"
"2167","0029-200805070000-13469-LSR-ec","Lowest10%SubmValues"
"2168","0029-200805070000-13484-QLQD-ec","Highest90%SubmValues"
"2169","0029-200805070000-13484-QLQD-ec","Highest99%AmbientValues"
"2170","0029-200805070000-13484-QLQD-ec","ViolatesWQStandard"
"2171","0029-200805070000-13484-LQD-ec","Highest90%SubmValues"
"2172","0029-200805070000-13484-LQD-ec","Highest99%AmbientValues"
"2173","0029-200805070000-13484-LQD-ec","ViolatesWQStandard"
"2174","0029-200805070000-33134-LSR-ec","Highest95%AmbientValues"
"2175","0029-200805070000-33134-LSR-ec","ViolatesWQStandard"
"2176","0029-200805070000-33145-LSR-ec","Highest95%AmbientValues"
"2177","0029-200805070000-33145-LSR-ec","ViolatesWQStandard"
"2178","0029-200805070000-33152-LSR-ec","Lowest5%SubmValues"
"2179","0029-200805070000-33155-LSR-ec","Lowest5%SubmStnValues"
"2180","0029-200805210000-12832-LSR-ec","Highest90%SubmValues"
"2181","0029-200805210000-12832-LSR-ec","Highest99%AmbientValues"
"2182","0029-200805210000-12832-LSR-ec","ViolatesWQStandard"
"2183","0029-200805210000-12848-LSR-ec","Highest90%SubmValues"
"2184","0029-200805210000-12848-LSR-ec","Highest95%SubmStnValues"
"2185","0029-200805210000-12848-LSR-ec","Highest99%AmbientValues"
"2186","0029-200805210000-12848-LSR-ec","ViolatesWQStandard"
"2187","0029-200805210000-13078-LSR-ec","Highest95%AmbientValues"
"2188","0029-200805210000-13078-LSR-ec","ViolatesWQStandard"
"2189","0029-200805210000-13410-LSR-ec","Highest90%SubmValues"
"2190","0029-200805210000-13410-LSR-ec","Highest95%SubmStnValues"
"2191","0029-200805210000-13410-LSR-ec","Highest99%AmbientValues"
"2192","0029-200805210000-13410-LSR-ec","ViolatesWQStandard"
"2193","0029-200805210000-13411-LSR-ec","Highest90%SubmValues"
"2194","0029-200805210000-13411-LSR-ec","Highest95%SubmStnValues"
"2195","0029-200805210000-13411-LSR-ec","Highest99%AmbientValues"
"2196","0029-200805210000-13411-LSR-ec","ViolatesWQStandard"
"2197","0029-200805210000-13417-LSR-ec","Highest90%SubmValues"
"2198","0029-200805210000-13417-LSR-ec","Highest95%SubmStnValues"
"2199","0029-200805210000-13417-LSR-ec","Highest99%AmbientValues"
"2200","0029-200805210000-13417-LSR-ec","ViolatesWQStandard"
"2201","0029-200805210000-13428-QLQD-ec","Highest90%SubmValues"
"2202","0029-200805210000-13428-QLQD-ec","Highest95%SubmStnValues"
"2203","0029-200805210000-13428-QLQD-ec","Highest99%AmbientValues"
"2204","0029-200805210000-13428-QLQD-ec","ViolatesWQStandard"
"2205","0029-200805210000-13428-LQD-ec","Highest90%SubmValues"
"2206","0029-200805210000-13428-LQD-ec","Highest95%SubmStnValues"
"2207","0029-200805210000-13428-LQD-ec","Highest99%AmbientValues"
"2208","0029-200805210000-13428-LQD-ec","ViolatesWQStandard"
"2209","0029-200805210000-13430-LSR-ec","Highest90%SubmValues"
"2210","0029-200805210000-13430-LSR-ec","Highest99%AmbientValues"
"2211","0029-200805210000-13430-LSR-ec","ViolatesWQStandard"
"2212","0029-200805210000-13431-LSR-ec","Highest95%SubmStnValues"
"2213","0029-200805210000-13431-LSR-ec","Highest95%AmbientValues"
"2214","0029-200805210000-13431-LSR-ec","ViolatesWQStandard"
"2215","0029-200805210000-13432-LSR-ec","Highest90%SubmValues"
"2216","0029-200805210000-13432-LSR-ec","Highest99%AmbientValues"
"2217","0029-200805210000-13432-LSR-ec","ViolatesWQStandard"
"2218","0029-200805210000-13433-LSR-ec","Highest95%SubmStnValues"
"2219","0029-200805210000-13433-LSR-ec","Highest95%AmbientValues"
"2220","0029-200805210000-13433-LSR-ec","ViolatesWQStandard"
"2221","0029-200805210000-13434b-QLQD-ec","Highest90%SubmValues"
"2222","0029-200805210000-13434b-QLQD-ec","Highest99%AmbientValues"
"2223","0029-200805210000-13434b-QLQD-ec","ViolatesWQStandard"
"2224","0029-200805210000-13434b-LQD-ec","Highest90%SubmValues"
"2225","0029-200805210000-13434b-LQD-ec","Highest99%AmbientValues"
"2226","0029-200805210000-13434b-LQD-ec","ViolatesWQStandard"
"2227","0029-200805210000-13438-LSR-ec","Highest90%SubmValues"
"2228","0029-200805210000-13438-LSR-ec","Highest95%SubmStnValues"
"2229","0029-200805210000-13438-LSR-ec","Highest99%AmbientValues"
"2230","0029-200805210000-13438-LSR-ec","ViolatesWQStandard"
"2231","0029-200805210000-13440-LSR-ec","Highest90%SubmValues"
"2232","0029-200805210000-13440-LSR-ec","Highest99%AmbientValues"
"2233","0029-200805210000-13440-LSR-ec","ViolatesWQStandard"
"2234","0029-200805210000-13442-LSR-ec","Highest90%SubmValues"
"2235","0029-200805210000-13442-LSR-ec","Highest99%AmbientValues"
"2236","0029-200805210000-13442-LSR-ec","ViolatesWQStandard"
"2237","0029-200805210000-13469-QLQD-ec","Highest95%SubmStnValues"
"2238","0029-200805210000-13469-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2239","0029-200805210000-13469-LQD-ec","Highest95%SubmStnValues"
"2240","0029-200805210000-13469-LQD-ec","Highest95%AmbientValues"
"2241","0029-200805210000-13469-LQD-ec","ViolatesWQStandard"
"2242","0029-200805210000-13474-LSR-ec","Highest90%SubmValues"
"2243","0029-200805210000-13474-LSR-ec","Highest99%AmbientValues"
"2244","0029-200805210000-13474-LSR-ec","ViolatesWQStandard"
"2245","0029-200805210000-13484-LSR-ec","Highest90%SubmValues"
"2246","0029-200805210000-13484-LSR-ec","Highest99%AmbientValues"
"2247","0029-200805210000-13484-LSR-ec","ViolatesWQStandard"
"2248","0029-200805210000-13499-LSR-ec","Highest90%SubmValues"
"2249","0029-200805210000-13499-LSR-ec","Highest99%AmbientValues"
"2250","0029-200805210000-13499-LSR-ec","ViolatesWQStandard"
"2251","0029-200805210000-13513-LSR-ec","Highest90%SubmValues"
"2252","0029-200805210000-13513-LSR-ec","Highest95%SubmStnValues"
"2253","0029-200805210000-13513-LSR-ec","Highest99%AmbientValues"
"2254","0029-200805210000-13513-LSR-ec","ViolatesWQStandard"
"2255","0029-200805210000-13517-QLQD-ec","Highest95%SubmStnValues"
"2256","0029-200805210000-13517-QLQD-ec","Highest95%AmbientValues"
"2257","0029-200805210000-13517-QLQD-ec","ViolatesWQStandard"
"2258","0029-200805210000-13517-LQD-ec","Highest95%SubmStnValues"
"2259","0029-200805210000-13517-LQD-ec","Highest95%AmbientValues"
"2260","0029-200805210000-13517-LQD-ec","ViolatesWQStandard"
"2261","0029-200805210000-13538-LSR-ec","Highest95%AmbientValues"
"2262","0029-200805210000-13538-LSR-ec","ViolatesWQStandard"
"2263","0029-200805210000-13607-LSR-ec","Highest95%AmbientValues"
"2264","0029-200805210000-13607-LSR-ec","ViolatesWQStandard"
"2265","0029-200805210000-33134-LSR-ec","Highest90%SubmValues"
"2266","0029-200805210000-33134-LSR-ec","Highest99%AmbientValues"
"2267","0029-200805210000-33134-LSR-ec","ViolatesWQStandard"
"2268","0029-200805210000-33136-LSR-ec","Highest90%SubmValues"
"2269","0029-200805210000-33136-LSR-ec","Highest99%AmbientValues"
"2270","0029-200805210000-33136-LSR-ec","ViolatesWQStandard"
"2271","0029-200805210000-33137-QLQD-ec","Highest95%SubmStnValues"
"2272","0029-200805210000-33137-QLQD-ec","Highest95%AmbientValues"
"2273","0029-200805210000-33137-QLQD-ec","ViolatesWQStandard"
"2274","0029-200805210000-33137-LQD-ec","Highest95%SubmStnValues"
"2275","0029-200805210000-33137-LQD-ec","Highest95%AmbientValues"
"2276","0029-200805210000-33137-LQD-ec","ViolatesWQStandard"
"2277","0029-200805210000-33140-LSR-ec","Highest90%SubmValues"
"2278","0029-200805210000-33140-LSR-ec","Highest95%SubmStnValues"
"2279","0029-200805210000-33140-LSR-ec","Highest99%AmbientValues"
"2280","0029-200805210000-33140-LSR-ec","ViolatesWQStandard"
"2281","0029-200805210000-33141-LSR-ec","Highest95%AmbientValues"
"2282","0029-200805210000-33141-LSR-ec","ViolatesWQStandard"
"2283","0029-200805210000-33145-LSR-ec","Highest90%SubmValues"
"2284","0029-200805210000-33145-LSR-ec","Highest99%AmbientValues"
"2285","0029-200805210000-33145-LSR-ec","ViolatesWQStandard"
"2286","0029-200805210000-33147-LSR-ec","Highest90%SubmValues"
"2287","0029-200805210000-33147-LSR-ec","Highest99%AmbientValues"
"2288","0029-200805210000-33147-LSR-ec","ViolatesWQStandard"
"2289","0029-200805210000-33148-LSR-ec","Highest90%SubmValues"
"2290","0029-200805210000-33148-LSR-ec","Highest95%SubmStnValues"
"2291","0029-200805210000-33148-LSR-ec","Highest99%AmbientValues"
"2292","0029-200805210000-33148-LSR-ec","ViolatesWQStandard"
"2293","0029-200805210000-33153-LSR-ec","Highest95%SubmStnValues"
"2294","0029-200805210000-33153-LSR-ec","ViolatesLessProtectiveWQStandard"
"2295","0029-200805210000-33155-LSR-ec","ViolatesLessProtectiveWQStandard"
"2296","0029-200806110000-12832-LSR-ec","Highest95%AmbientValues"
"2297","0029-200806110000-12832-LSR-ec","ViolatesWQStandard"
"2298","0029-200806110000-13077-QLQD-ec","Lowest10%SubmValues"
"2299","0029-200806110000-13078-LSR-ec","ViolatesLessProtectiveWQStandard"
"2300","0029-200806110000-13430-LSR-ec","Highest90%SubmValues"
"2301","0029-200806110000-13430-LSR-ec","Highest99%AmbientValues"
"2302","0029-200806110000-13430-LSR-ec","ViolatesWQStandard"
"2303","0029-200806110000-13432-LSR-ec","Highest95%AmbientValues"
"2304","0029-200806110000-13432-LSR-ec","ViolatesWQStandard"
"2305","0029-200806110000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"2306","0029-200806110000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"2307","0029-200806110000-13440-LSR-ec","ViolatesLessProtectiveWQStandard"
"2308","0029-200806110000-13442-LSR-ec","Highest95%AmbientValues"
"2309","0029-200806110000-13442-LSR-ec","ViolatesWQStandard"
"2310","0029-200806110000-13469-LSR-ec","Lowest10%SubmValues"
"2311","0029-200806110000-13474-LSR-ec","ViolatesLessProtectiveWQStandard"
"2312","0029-200806110000-13477-LSR-ec","Lowest10%SubmValues"
"2313","0029-200806110000-13484-LSR-ec","ViolatesLessProtectiveWQStandard"
"2314","0029-200806110000-13499-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2315","0029-200806110000-13499-LQD-ec","ViolatesLessProtectiveWQStandard"
"2316","0029-200806110000-33134-QLQD-ec","Highest95%AmbientValues"
"2317","0029-200806110000-33134-QLQD-ec","ViolatesWQStandard"
"2318","0029-200806110000-33134-LQD-ec","Highest95%AmbientValues"
"2319","0029-200806110000-33134-LQD-ec","ViolatesWQStandard"
"2320","0029-200806110000-33136-LSR-ec","ViolatesLessProtectiveWQStandard"
"2321","0029-200806110000-33142-LSR-ec","Lowest10%SubmValues"
"2322","0029-200806110000-33145-LSR-ec","Highest90%SubmValues"
"2323","0029-200806110000-33145-LSR-ec","Highest99%AmbientValues"
"2324","0029-200806110000-33145-LSR-ec","ViolatesWQStandard"
"2325","0029-200806110000-33147-LSR-ec","Highest95%AmbientValues"
"2326","0029-200806110000-33147-LSR-ec","ViolatesWQStandard"
"2327","0029-200806110000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"2328","0029-200806110000-33152b-QLQD-ec","Lowest10%SubmValues"
"2329","0029-200806250000-12832-LSR-ec","ViolatesLessProtectiveWQStandard"
"2330","0029-200806250000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"2331","0029-200806250000-13411-LSR-ec","Highest95%AmbientValues"
"2332","0029-200806250000-13411-LSR-ec","ViolatesWQStandard"
"2333","0029-200806250000-13430-LSR-ec","Highest95%AmbientValues"
"2334","0029-200806250000-13430-LSR-ec","ViolatesWQStandard"
"2335","0029-200806250000-13432-LSR-ec","Highest95%AmbientValues"
"2336","0029-200806250000-13432-LSR-ec","ViolatesWQStandard"
"2337","0029-200806250000-13434-LSR-ec","Highest95%AmbientValues"
"2338","0029-200806250000-13434-LSR-ec","ViolatesWQStandard"
"2339","0029-200806250000-13440-LSR-ec","Highest95%AmbientValues"
"2340","0029-200806250000-13440-LSR-ec","ViolatesWQStandard"
"2341","0029-200806250000-13442-LSR-ec","Highest95%AmbientValues"
"2342","0029-200806250000-13442-LSR-ec","ViolatesWQStandard"
"2343","0029-200806250000-13484-LSR-ec","ViolatesLessProtectiveWQStandard"
"2344","0029-200806250000-13499-LSR-ec","ViolatesLessProtectiveWQStandard"
"2345","0029-200806250000-13517-LSR-ec","ViolatesLessProtectiveWQStandard"
"2346","0029-200806250000-13538-LSR-ec","ViolatesLessProtectiveWQStandard"
"2347","0029-200806250000-13607-LSR-ec","Highest95%AmbientValues"
"2348","0029-200806250000-13607-LSR-ec","ViolatesWQStandard"
"2349","0029-200806250000-33134-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2350","0029-200806250000-33134-LQD-ec","ViolatesLessProtectiveWQStandard"
"2351","0029-200806250000-33142-QLQD-ec","Lowest5%SubmValues"
"2352","0029-200806250000-33142-LQD-ec","Lowest5%SubmValues"
"2353","0029-200806250000-33145-LSR-ec","Highest90%SubmValues"
"2354","0029-200806250000-33145-LSR-ec","Highest99%AmbientValues"
"2355","0029-200806250000-33145-LSR-ec","ViolatesWQStandard"
"2356","0029-200806250000-33147-LSR-ec","Highest95%AmbientValues"
"2357","0029-200806250000-33147-LSR-ec","ViolatesWQStandard"
"2358","0029-200807020000-12832-LSR-ec","Highest90%SubmValues"
"2359","0029-200807020000-12832-LSR-ec","Highest99%AmbientValues"
"2360","0029-200807020000-12832-LSR-ec","ViolatesWQStandard"
"2361","0029-200807020000-13077-LSR-ec","Lowest10%SubmValues"
"2362","0029-200807020000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"2363","0029-200807020000-13411-LSR-ec","ViolatesLessProtectiveWQStandard"
"2364","0029-200807020000-13428-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2365","0029-200807020000-13428-LQD-ec","ViolatesLessProtectiveWQStandard"
"2366","0029-200807020000-13430-LSR-ec","Highest95%AmbientValues"
"2367","0029-200807020000-13430-LSR-ec","ViolatesWQStandard"
"2368","0029-200807020000-13432-LSR-ec","Highest90%SubmValues"
"2369","0029-200807020000-13432-LSR-ec","Highest99%AmbientValues"
"2370","0029-200807020000-13432-LSR-ec","ViolatesWQStandard"
"2371","0029-200807020000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"2372","0029-200807020000-13438-LSR-ec","Highest95%AmbientValues"
"2373","0029-200807020000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"2374","0029-200807020000-13440-LSR-ec","Highest95%AmbientValues"
"2375","0029-200807020000-13440-LSR-ec","ViolatesWQStandard"
"2376","0029-200807020000-13442-LSR-ec","Highest95%AmbientValues"
"2377","0029-200807020000-13442-LSR-ec","ViolatesWQStandard"
"2378","0029-200807020000-13469-LSR-ec","Lowest10%SubmValues"
"2379","0029-200807020000-13484-LSR-ec","Highest99%AmbientValues"
"2380","0029-200807020000-13484-LSR-ec","ViolatesWQStandard"
"2381","0029-200807020000-13499-QLQD-ec","Highest95%AmbientValues"
"2382","0029-200807020000-13499-QLQD-ec","ViolatesWQStandard"
"2383","0029-200807020000-13499-LQD-ec","Highest95%AmbientValues"
"2384","0029-200807020000-13499-LQD-ec","ViolatesWQStandard"
"2385","0029-200807020000-13517-LSR-ec","Highest95%AmbientValues"
"2386","0029-200807020000-13517-LSR-ec","ViolatesWQStandard"
"2387","0029-200807020000-13607-LSR-ec","Highest95%AmbientValues"
"2388","0029-200807020000-13607-LSR-ec","ViolatesWQStandard"
"2389","0029-200807020000-33134-LSR-ec","Highest95%AmbientValues"
"2390","0029-200807020000-33134-LSR-ec","ViolatesWQStandard"
"2391","0029-200807020000-33137-LSR-ec","Highest95%SubmStnValues"
"2392","0029-200807020000-33137-LSR-ec","Highest95%AmbientValues"
"2393","0029-200807020000-33137-LSR-ec","ViolatesLessProtectiveWQStandard"
"2394","0029-200807020000-33142-LSR-ec","Lowest5%SubmValues"
"2395","0029-200807020000-33145-LSR-ec","Highest90%SubmValues"
"2396","0029-200807020000-33145-LSR-ec","Highest99%AmbientValues"
"2397","0029-200807020000-33145-LSR-ec","ViolatesWQStandard"
"2398","0029-200807020000-33147-LSR-ec","Highest90%SubmValues"
"2399","0029-200807020000-33147-LSR-ec","Highest99%AmbientValues"
"2400","0029-200807020000-33147-LSR-ec","ViolatesWQStandard"
"2401","0029-200807090000-12832-LSR-ec","Highest99%AmbientValues"
"2402","0029-200807090000-12832-LSR-ec","ViolatesWQStandard"
"2403","0029-200807090000-12848-LSR-ec","ViolatesLessProtectiveWQStandard"
"2404","0029-200807090000-13078-LSR-ec","ViolatesLessProtectiveWQStandard"
"2405","0029-200807090000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"2406","0029-200807090000-13411-LSR-ec","ViolatesLessProtectiveWQStandard"
"2407","0029-200807090000-13430-LSR-ec","Highest95%AmbientValues"
"2408","0029-200807090000-13430-LSR-ec","ViolatesWQStandard"
"2409","0029-200807090000-13432-LSR-ec","Highest95%AmbientValues"
"2410","0029-200807090000-13432-LSR-ec","ViolatesWQStandard"
"2411","0029-200807090000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"2412","0029-200807090000-13440-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2413","0029-200807090000-13440-LQD-ec","ViolatesLessProtectiveWQStandard"
"2414","0029-200807090000-13442-LSR-ec","Highest99%AmbientValues"
"2415","0029-200807090000-13442-LSR-ec","ViolatesWQStandard"
"2416","0029-200807090000-13477-LSR-ec","Highest95%SubmStnValues"
"2417","0029-200807090000-13477-LSR-ec","Highest95%AmbientValues"
"2418","0029-200807090000-13477-LSR-ec","ViolatesWQStandard"
"2419","0029-200807090000-13484-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2420","0029-200807090000-13484-LQD-ec","Highest95%AmbientValues"
"2421","0029-200807090000-13484-LQD-ec","ViolatesWQStandard"
"2422","0029-200807090000-13499-LSR-ec","Highest90%SubmValues"
"2423","0029-200807090000-13499-LSR-ec","Highest99%AmbientValues"
"2424","0029-200807090000-13499-LSR-ec","ViolatesWQStandard"
"2425","0029-200807090000-13517-LSR-ec","ViolatesLessProtectiveWQStandard"
"2426","0029-200807090000-13538-LSR-ec","ViolatesLessProtectiveWQStandard"
"2427","0029-200807090000-13607-LSR-ec","ViolatesLessProtectiveWQStandard"
"2428","0029-200807090000-33134-LSR-ec","Highest95%AmbientValues"
"2429","0029-200807090000-33134-LSR-ec","ViolatesWQStandard"
"2430","0029-200807090000-33140-LSR-ec","ViolatesLessProtectiveWQStandard"
"2431","0029-200807090000-33141-QLQD-ec","Highest95%SubmStnValues"
"2432","0029-200807090000-33141-QLQD-ec","Highest99%AmbientValues"
"2433","0029-200807090000-33141-QLQD-ec","ViolatesWQStandard"
"2434","0029-200807090000-33141-LQD-ec","Highest95%SubmStnValues"
"2435","0029-200807090000-33141-LQD-ec","Highest95%AmbientValues"
"2436","0029-200807090000-33141-LQD-ec","ViolatesWQStandard"
"2437","0029-200807090000-33145-LSR-ec","Highest90%SubmValues"
"2438","0029-200807090000-33145-LSR-ec","Highest99%AmbientValues"
"2439","0029-200807090000-33145-LSR-ec","ViolatesWQStandard"
"2440","0029-200807090000-33147-LSR-ec","Highest90%SubmValues"
"2441","0029-200807090000-33147-LSR-ec","Highest99%AmbientValues"
"2442","0029-200807090000-33147-LSR-ec","ViolatesWQStandard"
"2443","0029-200807090000-33148-LSR-ec","ViolatesLessProtectiveWQStandard"
"2444","0029-200808130000-12832-LSR-ec","Lowest5%SubmStnValues"
"2445","0029-200808130000-12848-LSR-ec","ViolatesLessProtectiveWQStandard"
"2446","0029-200808130000-13410-LSR-ec","ViolatesLessProtectiveWQStandard"
"2447","0029-200808130000-13411-LSR-ec","Highest95%AmbientValues"
"2448","0029-200808130000-13411-LSR-ec","ViolatesWQStandard"
"2449","0029-200808130000-13417-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2450","0029-200808130000-13417-LQD-ec","ViolatesLessProtectiveWQStandard"
"2451","0029-200808130000-13430-LSR-ec","Highest90%SubmValues"
"2452","0029-200808130000-13430-LSR-ec","Highest99%AmbientValues"
"2453","0029-200808130000-13430-LSR-ec","ViolatesWQStandard"
"2454","0029-200808130000-13432-LSR-ec","Highest95%AmbientValues"
"2455","0029-200808130000-13432-LSR-ec","ViolatesWQStandard"
"2456","0029-200808130000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"2457","0029-200808130000-13440-QLQD-ec","Highest95%AmbientValues"
"2458","0029-200808130000-13440-QLQD-ec","ViolatesWQStandard"
"2459","0029-200808130000-13440-LQD-ec","Highest95%AmbientValues"
"2460","0029-200808130000-13440-LQD-ec","ViolatesWQStandard"
"2461","0029-200808130000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"2462","0029-200808130000-13474-LSR-ec","Highest95%AmbientValues"
"2463","0029-200808130000-13474-LSR-ec","ViolatesWQStandard"
"2464","0029-200808130000-13477-LSR-ec","ViolatesLessProtectiveWQStandard"
"2465","0029-200808130000-13499-LSR-ec","ViolatesLessProtectiveWQStandard"
"2466","0029-200808130000-13513-LSR-ec","ViolatesLessProtectiveWQStandard"
"2467","0029-200808130000-13538-LSR-ec","ViolatesLessProtectiveWQStandard"
"2468","0029-200808130000-33140-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2469","0029-200808130000-33140-LQD-ec","ViolatesLessProtectiveWQStandard"
"2470","0029-200808130000-33141-LSR-ec","Highest95%AmbientValues"
"2471","0029-200808130000-33141-LSR-ec","ViolatesWQStandard"
"2472","0029-200808130000-33145-LSR-ec","Highest95%AmbientValues"
"2473","0029-200808130000-33145-LSR-ec","ViolatesWQStandard"
"2474","0029-200808130000-33147-LSR-ec","Highest95%AmbientValues"
"2475","0029-200808130000-33147-LSR-ec","ViolatesWQStandard"
"2476","0029-200808270000-13078-LSR-ec","ViolatesLessProtectiveWQStandard"
"2477","0029-200808270000-13410-LSR-ec","Highest95%AmbientValues"
"2478","0029-200808270000-13410-LSR-ec","ViolatesWQStandard"
"2479","0029-200808270000-13411-LSR-ec","Highest90%SubmValues"
"2480","0029-200808270000-13411-LSR-ec","Highest95%SubmStnValues"
"2481","0029-200808270000-13411-LSR-ec","Highest99%AmbientValues"
"2482","0029-200808270000-13411-LSR-ec","ViolatesWQStandard"
"2483","0029-200808270000-13417-LSR-ec","ViolatesLessProtectiveWQStandard"
"2484","0029-200808270000-13430-QLQD-ec","Highest90%SubmValues"
"2485","0029-200808270000-13430-QLQD-ec","Highest99%AmbientValues"
"2486","0029-200808270000-13430-QLQD-ec","ViolatesWQStandard"
"2487","0029-200808270000-13430-LQD-ec","Highest90%SubmValues"
"2488","0029-200808270000-13430-LQD-ec","Highest99%AmbientValues"
"2489","0029-200808270000-13430-LQD-ec","ViolatesWQStandard"
"2490","0029-200808270000-13432-LSR-ec","Highest95%AmbientValues"
"2491","0029-200808270000-13432-LSR-ec","ViolatesWQStandard"
"2492","0029-200808270000-13434-LSR-ec","Highest95%AmbientValues"
"2493","0029-200808270000-13434-LSR-ec","ViolatesLessProtectiveWQStandard"
"2494","0029-200808270000-13438-LSR-ec","ViolatesLessProtectiveWQStandard"
"2495","0029-200808270000-13440-LSR-ec","ViolatesLessProtectiveWQStandard"
"2496","0029-200808270000-13442-LSR-ec","Highest95%AmbientValues"
"2497","0029-200808270000-13442-LSR-ec","ViolatesLessProtectiveWQStandard"
"2498","0029-200808270000-13474-LSR-ec","Highest95%AmbientValues"
"2499","0029-200808270000-13474-LSR-ec","ViolatesWQStandard"
"2500","0029-200808270000-13499-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2501","0029-200808270000-13499-LQD-ec","ViolatesLessProtectiveWQStandard"
"2502","0029-200808270000-13513-LSR-ec","ViolatesLessProtectiveWQStandard"
"2503","0029-200808270000-13517-LSR-ec","Highest95%AmbientValues"
"2504","0029-200808270000-13517-LSR-ec","ViolatesWQStandard"
"2505","0029-200808270000-13538b-QLQD-ec","ViolatesLessProtectiveWQStandard"
"2506","0029-200808270000-13538b-LQD-ec","ViolatesLessProtectiveWQStandard"
"2507","0029-200808270000-13607-LSR-ec","Highest95%AmbientValues"
"2508","0029-200808270000-13607-LSR-ec","ViolatesLessProtectiveWQStandard"
